variant_label,replicate_index,k10_total,frequency_rubric_mean,evidence_relevance_mean,hallucination,details,report_path,raw_grader_response
prompt_alternative_rhetoric,37,29,2.3,2.5,TRUE,"Frequent anxiety and depression appear across many days, supporting higher frequency on items 2 and 9. Evidence for fatigue and restlessness is moderate but not consistently repeated, lowering their scores. Lack of explicit hopelessness, worthlessness, or extreme nervousness keeps those items low. Several dates referenced in the report (e.g., March 18) are not present in the journal, indicating hallucinated detail.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193302.html,"{
  ""frequency_rubric_per_item"": [3,4,1,1,2,3,2,1,4,2],
  ""frequency_rubric_mean"": 2.30,
  ""evidence_relevance_per_item"": [4,4,1,1,2,3,3,1,4,2],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": true,
  ""details"": ""Frequent anxiety and depression appear across many days, supporting higher frequency on items 2 and 9. Evidence for fatigue and restlessness is moderate but not consistently repeated, lowering their scores. Lack of explicit hopelessness, worthlessness, or extreme nervousness keeps those items low. Several dates referenced in the report (e.g., March 18) are not present in the journal, indicating hallucinated detail.""
}"
prompt_alternative_rhetoric,38,26,2.1,2.6,FALSE,"The entries reveal frequent exhaustion and anxiety, with intermittent low mood. Restlessness and feelings of worthlessness rarely appear. Coping strategies such as grounding, gratitude rituals, and creative flow mitigate distress.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193405.html,"{
  ""frequency_rubric_per_item"": [4,4,1,1,2,1,3,2,2,1],
  ""frequency_rubric_mean"": 2.10,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,4,4,3,1],
  ""evidence_relevance_mean"": 2.60,
  ""hallucination"": false,
  ""details"": ""The entries reveal frequent exhaustion and anxiety, with intermittent low mood. Restlessness and feelings of worthlessness rarely appear. Coping strategies such as grounding, gratitude rituals, and creative flow mitigate distress.""
}"
prompt_alternative_rhetoric,39,28,2.2,1.9,TRUE,"The report omits evidence for most items and claims a total score that cannot be justified by the entries, yielding a clear hallucination.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193455.html,"{
  ""frequency_rubric_per_item"": [4, 4, 3, 1, 1, 3, 1, 1, 3, 1],
  ""frequency_rubric_mean"": 2.20,
  ""evidence_relevance_per_item"": [4, 4, 4, 1, 1, 1, 1, 1, 1, 1],
  ""evidence_relevance_mean"": 1.60,
  ""hallucination"": true,
  ""details"": ""The report omits evidence for most items and claims a total score that cannot be justified by the entries, yielding a clear hallucination.""
}"
prompt_alternative_rhetoric,40,35,2.9,3,FALSE,"Report accurately reflects diary content for most items, though it omits evidence for items 5, 8, and 10 and slightly underestimates the frequency of fatigue.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193543.html,"{
  ""frequency_rubric_per_item"": [3,5,2,3,1,4,4,1,5,1],
  ""frequency_rubric_mean"": 2.90,
  ""evidence_relevance_per_item"": [4,4,2,4,1,4,4,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""Report accurately reflects diary content for most items, though it omits evidence for items 5, 8, and 10 and slightly underestimates the frequency of fatigue.""
}"
prompt_alternative_rhetoric,41,26,2.6,2.5,FALSE,"The journal shows moderate recurring fatigue, anxiety, and effortful mood, with some entries of restlessness and depression, though self‑esteem feelings are largely absent; evidence support aligns well with most items.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193629.html,"{
  ""frequency_rubric_per_item"": [3,4,2,2,3,2,3,1,3,3],
  ""frequency_rubric_mean"": 2.50,
  ""evidence_relevance_per_item"": [4,4,1,1,4,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.30,
  ""hallucination"": false,
  ""details"": ""The journal shows moderate recurring fatigue, anxiety, and effortful mood, with some entries of restlessness and depression, though self‑esteem feelings are largely absent; evidence support aligns well with most items.""
}"
prompt_alternative_rhetoric,42,28,2.2,2.9,FALSE,"Evidence largely matches diary for fatigue, anxiety, effort, and depression, but restlessness, hopelessness, and worthlessness are not supported, lowering their relevance.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193757.html,"{
  ""frequency_rubric_per_item"": [3,4,3,1,1,2,3,1,3,1],
  ""frequency_rubric_mean"": 2.20,
  ""evidence_relevance_per_item"": [5,5,1,1,1,4,5,1,5,1],
  ""evidence_relevance_mean"": 2.90,
  ""hallucination"": false,
  ""details"": ""Evidence largely matches diary for fatigue, anxiety, effort, and depression, but restlessness, hopelessness, and worthlessness are not supported, lowering their relevance.""
}"
prompt_alternative_rhetoric,43,26,2.5,3.3,FALSE,"The report accurately reflects some symptoms, but several items lack supporting evidence, leading to uncertain scores. Frequency estimates are modest while evidence relevance scores are high for well-documented items.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_193843.html,"{
  ""frequency_rubric_per_item"": [3, 4, 1, 1, 3, 4, 2, 1, 4, 2],
  ""frequency_rubric_mean"": 2.5,
  ""evidence_relevance_per_item"": [5, 5, 1, 1, 4, 5, 4, 1, 5, 2],
  ""evidence_relevance_mean"": 3.3,
  ""hallucination"": false,
  ""details"": ""The report accurately reflects some symptoms, but several items lack supporting evidence, leading to uncertain scores. Frequency estimates are modest while evidence relevance scores are high for well-documented items.""
}"
prompt_alternative_rhetoric,44,27,1.5,2.6,FALSE,"The report’s per‑item scoring largely lacks targeted evidence; many items have empty rationale, leading to low frequency ratings, contradictory to the high total score of 27. Evidence that exists is notably relevant but limited to a handful of entries. The overall synthesis may over‑represent distress, suggesting revision with broader, consistent citations across the 19 entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_194035.html,"{""frequency_rubric_per_item"":[1,3,1,1,1,2,3,1,1,1],""frequency_rubric_mean"":1.50,""evidence_relevance_per_item"":[1,5,1,1,1,4,4,1,4,4],""evidence_relevance_mean"":2.60,""hallucination"":false,""details"":""The report’s per‑item scoring largely lacks targeted evidence; many items have empty rationale, leading to low frequency ratings, contradictory to the high total score of 27. Evidence that exists is notably relevant but limited to a handful of entries. The overall synthesis may over‑represent distress, suggesting revision with broader, consistent citations across the 19 entries.""}"
prompt_alternative_rhetoric,45,27,1.9,2.5,FALSE,"The report offers limited, uneven evidence for many K‑10 items, implying inconsistent frequency assessment. Depression and anxiety references are somewhat supported, but other items lack data, suggesting overly low scores for several symptoms. Overall, the analysis appears to overestimate distress with a high total score despite sparse justification.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_194213.html,"{""frequency_rubric_per_item"":[3,3,1,1,1,1,3,2,3,1],""frequency_rubric_mean"":1.90,""evidence_relevance_per_item"":[4,4,1,1,1,1,4,4,4,1],""evidence_relevance_mean"":2.50,""hallucination"":false,""details"":""The report offers limited, uneven evidence for many K‑10 items, implying inconsistent frequency assessment. Depression and anxiety references are somewhat supported, but other items lack data, suggesting overly low scores for several symptoms. Overall, the analysis appears to overestimate distress with a high total score despite sparse justification.""}"
prompt_alternative_rhetoric,46,24,1.7,2.1,FALSE,"The report accurately cites diary instances for tiredness, anxiety, effort, and depression, supporting their moderate frequency judgments. However, many items lack evidence or receive low frequency scores, indicating omissions in the analysis and potential under‑representation of symptoms. Strength: concrete date‑linked examples. Weakness: incomplete coverage of all K‑10 items and sparse evidence for several symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_194314.html,"{""frequency_rubric_per_item"":[3,3,1,1,1,1,2,1,3,1],""frequency_rubric_mean"":1.70,""evidence_relevance_per_item"":[4,4,1,1,1,1,3,1,4,1],""evidence_relevance_mean"":2.10,""hallucination"":false,""details"":""The report accurately cites diary instances for tiredness, anxiety, effort, and depression, supporting their moderate frequency judgments. However, many items lack evidence or receive low frequency scores, indicating omissions in the analysis and potential under‑representation of symptoms. Strength: concrete date‑linked examples. Weakness: incomplete coverage of all K‑10 items and sparse evidence for several symptoms.""}"
prompt_alternative_rhetoric,47,21,1.6,1,TRUE,"The report overstates anxiety and ignores lack of concrete evidence. Most themes are low‑frequency but the summary assigns moderate scores, indicating inconsistency and fabrication.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_194450.html,"{
  ""frequency_rubric_per_item"": [4, 2, 1, 1, 1, 2, 1, 1, 2, 1],
  ""frequency_rubric_mean"": 1.60,
  ""evidence_relevance_per_item"": [1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
  ""evidence_relevance_mean"": 1.00,
  ""hallucination"": true,
  ""details"": ""The report overstates anxiety and ignores lack of concrete evidence. Most themes are low‑frequency but the summary assigns moderate scores, indicating inconsistency and fabrication.""
}"
prompt_alternative_rhetoric,48,27,2.5,2.2,FALSE,"Report captures observed fatigue, anxiety, effort, and depression, but flagged several items with missing evidence and some over‑generalized statements. Frequency ratings reflect repeated mention across entries; evidence relevance is moderate where passable citations exist, low where none are provided.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_194700.html,"{
  ""frequency_rubric_per_item"": [3,4,4,1,1,1,4,1,3,3],
  ""frequency_rubric_mean"": 2.40,
  ""evidence_relevance_per_item"": [3,3,3,1,1,1,3,1,3,3],
  ""evidence_relevance_mean"": 2.00,
  ""hallucination"": false,
  ""details"": ""Report captures observed fatigue, anxiety, effort, and depression, but flagged several items with missing evidence and some over‑generalized statements. Frequency ratings reflect repeated mention across entries; evidence relevance is moderate where passable citations exist, low where none are provided.""
}"
prompt_alternative_rhetoric,49,31,3,3.9,FALSE,"The report captures several recurring distress themes, noting high tiredness and moderate restlessness. It offers concrete evidence for many items, but several symptom–evidence pairings are mismatched or omitted. The analysis is comprehensive in scope but would improve with clearer alignment between items and their supporting entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260508_194814.html,"{
  ""frequency_rubric_per_item"": [5,3,2,1,4,2,2,3,4,4],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [5,5,5,1,5,2,5,5,5,1],
  ""evidence_relevance_mean"": 3.40,
  ""hallucination"": false,
  ""details"": ""The report captures several recurring distress themes, noting high tiredness and moderate restlessness. It offers concrete evidence for many items, but several symptom–evidence pairings are mismatched or omitted. The analysis is comprehensive in scope but would improve with clearer alignment between items and their supporting entries.""
}"
